k1,k2,ka,k1_avg,k2_avg,ka_avg,ζ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
7.0,5.0,6.0,7.092800000000001,5.040799999999999,6.066799999999999,2.86224503,1.0,0.76161547,0.4187357,2.92265606,0.06945632,0.12962051,0.06445187
7.0,7.0,7.0,6.9504,6.9888,6.9696,3.56233579,1.0,0.73394109,0.67680928,3.60115125,0.10272913,0.14260936,0.12141507
7.0,9.0,8.0,7.0760000000000005,9.0348,8.0554,2.95209649,1.0,0.79101655,1.26565014,4.42507307,0.12330336,0.45662824,0.10419036
7.0,11.0,9.0,7.004,11.012,9.008,1.48100378,1.0,0.78689065,2.35131979,5.14913452,0.09114021,0.62088565,0.10430993
7.0,13.0,10.0,7.085600000000001,13.0284,10.057,0.78329096,1.0,0.76153235,3.37159746,5.94313836,0.10966619,0.38802708,0.13552591
7.0,15.0,11.0,6.918000000000001,14.902399999999997,10.9102,0.76202618,1.0,0.74346462,4.12362892,6.61448624,0.08712799,1.09607161,0.12268595
7.0,17.0,12.0,6.996799999999999,16.898000000000003,11.9474,0.59660388,1.0,0.68731948,4.79698405,7.40782132,0.10693894,0.9466033,0.10404479
7.0,19.0,13.0,6.9156,19.075199999999995,12.9954,0.18880445,1.0,0.67267881,7.05410481,8.20837728,0.13169112,0.96018236,0.12074
7.0,21.0,14.0,7.041200000000001,20.8768,13.959,0.22915757,1.0,0.73266358,7.55853622,8.9971823,0.09902861,1.21375496,0.13567071
7.0,23.0,15.0,6.9552,23.0396,14.997399999999999,0.08882949,0.8,0.72392946,9.09044385,9.8174572,0.09568755,0.84632303,0.10716459
7.0,25.0,16.0,7.058400000000001,24.9872,16.0228,0.05267089,0.5,0.76342372,10.2673569,10.63095367,0.061771,1.35268276,0.19469209
7.0,27.0,17.0,7.0628,26.9964,17.0296,-0.00267402,0.4,0.78506683,11.56339703,11.43867708,0.07745562,1.12066437,0.23753031
7.0,29.0,18.0,6.985200000000001,28.9252,17.9552,-0.08092704,0.0,0.71546783,13.29844583,12.18974935,0.14381107,0.78822513,0.16151804
7.0,31.0,19.0,7.036399999999999,30.98,19.008200000000002,-0.106157,0.1,0.7380016,14.70096321,13.03570092,0.09849091,1.39256547,0.1798815
7.0,33.0,20.0,7.102000000000001,32.974000000000004,20.037999999999997,-0.16938168,0.0,0.83006737,16.8360958,13.92947211,0.12123278,1.12615161,0.19612442
7.0,35.0,21.0,7.0203999999999995,34.843199999999996,20.9318,-0.17717524,0.0,0.78299741,17.80891886,14.61125252,0.15170869,1.09573899,0.2336551
7.0,37.0,22.0,6.984399999999999,36.9328,21.958599999999997,-0.15163322,0.0,0.80107147,18.10285067,15.2940207,0.18907168,1.4321324,0.41276348
7.0,39.0,23.0,7.052,38.71920000000001,22.8856,-0.19961868,0.0,0.80164272,20.2242984,16.11478049,0.16269157,1.61157842,0.34721353
7.0,41.0,24.0,7.022,40.9044,23.963200000000004,-0.21851163,0.0,0.76812515,21.85856924,16.96198467,0.19849991,2.18845375,0.52937875
7.0,43.0,25.0,6.983199999999999,42.94440000000001,24.9638,-0.23543576,0.0,0.77719469,23.60228707,18.00558318,0.15841326,1.2564703,0.24408271
7.0,45.0,26.0,7.049200000000001,44.886,25.967600000000004,-0.2591532,0.0,0.75339992,25.47407196,18.83998291,0.05600284,1.2636949,0.26382768
7.0,47.0,27.0,7.0024,46.88000000000001,26.9412,-0.26902029,0.0,0.69358567,26.86607881,19.59391091,0.09984573,1.42455482,0.32106688
7.0,49.0,28.0,7.102799999999999,48.9728,28.037799999999997,-0.27232934,0.0,0.74563295,28.30926735,20.53252491,0.08972755,1.82120721,0.31486401
7.0,51.0,29.0,6.9724,50.918,28.945199999999993,-0.27567902,0.0,0.76916157,29.24899624,21.10946502,0.25638097,2.12295368,0.53880353
7.0,53.0,30.0,7.0128,52.839200000000005,29.926,-0.3028966,0.0,0.69280254,31.7681863,22.09706455,0.10723597,1.73437193,0.27375497
7.0,55.0,31.0,7.030400000000002,55.0548,31.0426,-0.29855737,0.0,0.72734933,32.91756575,23.01410707,0.0961147,2.2490404,0.39778935
7.0,57.0,32.0,7.008799999999999,56.86440000000001,31.9366,-0.30648773,0.0,0.74487656,34.14970308,23.64557632,0.09735047,1.59063692,0.28862561
7.0,59.0,33.0,7.046799999999999,59.108799999999995,33.077799999999996,-0.32584433,0.0,0.73148384,36.88131607,24.84933291,0.0873307,1.10962578,0.3262783
7.0,61.0,34.0,7.0764,61.109600000000015,34.093,-0.32801613,0.0,0.78940298,38.23349944,25.65661069,0.07181147,1.83337706,0.56953984
7.0,63.0,35.0,7.041200000000001,62.919200000000004,34.980199999999996,-0.32913613,0.0,0.78026084,38.94363714,26.04996629,0.1735913,2.83314723,0.8383532
7.0,65.0,36.0,6.9908,64.712,35.8514,-0.33158044,0.0,0.70835555,39.92680186,26.65658502,0.16658974,1.91269879,0.70948512
7.0,67.0,37.0,7.0684,66.84400000000001,36.956199999999995,-0.34588656,0.0,0.80569053,42.84757664,27.98931401,0.18830539,2.07785682,0.61649226
7.0,69.0,38.0,6.9656,69.10679999999999,38.0362,-0.3468677,0.0,0.71223702,43.91156336,28.59928808,0.12663335,3.12252995,0.86470647
7.0,71.0,39.0,7.0112,70.934,38.9726,-0.35310098,0.0,0.71305119,45.94690045,29.70780298,0.13653873,1.47686148,0.55759438
7.0,73.0,40.0,6.981999999999999,73.31919999999998,40.1506,-0.34883646,0.0,0.72531036,46.33878628,30.12588972,0.12562339,2.78112208,1.05325476
7.0,75.0,41.0,7.0512,74.90679999999999,40.979,-0.36489559,0.0,0.80036805,48.974997,31.05952898,0.08595702,2.99251247,1.14214507
7.0,77.0,42.0,7.024800000000001,77.124,42.074400000000004,-0.360836,0.0,0.68751454,50.4057878,32.13597503,0.14651762,3.23429496,0.8443696
7.0,79.0,43.0,7.064799999999998,79.0192,43.042,-0.3750712,0.0,0.78918605,53.17576426,33.20822443,0.07678116,2.05457892,0.66504592
7.0,81.0,44.0,6.863200000000001,81.04560000000001,43.9544,-0.37478691,0.0,0.73280835,54.05206775,33.76907737,0.079202,2.40757604,0.94831579
7.0,83.0,45.0,7.0548,82.81559999999999,44.9352,-0.37558203,0.0,0.70952646,55.9369794,34.90091537,0.18935026,1.99799958,0.47158708
7.0,85.0,46.0,7.002799999999999,84.8968,45.949799999999996,-0.37788647,0.0,0.75770723,56.99602676,35.4258848,0.13084684,2.6972905,0.97405248
7.0,87.0,47.0,7.056400000000001,87.0312,47.043800000000005,-0.38324963,0.0,0.78022934,59.11466571,36.42295479,0.19416086,3.5169652,1.60099809
7.0,89.0,48.0,6.9312,88.8552,47.89319999999999,-0.3936042,0.0,0.69843862,62.06967651,37.63203413,0.09425933,1.23779356,0.50492467
7.0,91.0,49.0,7.006400000000001,90.74520000000001,48.8758,-0.39224583,0.0,0.73854162,63.40550459,38.51437109,0.14462851,2.08804177,0.63880467
7.0,93.0,50.0,6.9384,92.90480000000002,49.9216,-0.39140675,0.0,0.71072486,63.9204191,38.89019104,0.16202212,2.15146277,1.02470998
7.0,95.0,51.0,7.041999999999999,94.73479999999999,50.8884,-0.39841898,0.0,0.71724428,66.8512416,40.19204373,0.07848463,2.45247416,0.87737083
7.0,97.0,52.0,7.047199999999999,96.9596,52.0034,-0.39397323,0.0,0.72563684,67.38699199,40.81772345,0.06058478,2.70754905,1.13055625
7.0,99.0,53.0,6.9548000000000005,99.09479999999999,53.02479999999999,-0.40588117,0.0,0.75018195,71.21240396,42.29660278,0.28025737,1.87167751,0.64399403
7.0,101.0,54.0,7.034000000000001,100.9308,53.982400000000005,-0.40674297,0.0,0.64741634,72.30003418,42.87623072,0.10298253,2.23580728,0.76485508
7.0,103.0,55.0,6.9632000000000005,102.88239999999999,54.922799999999995,-0.40817466,0.0,0.77219521,73.9661119,43.76977087,0.08850071,1.47071204,0.66523117
7.0,105.0,56.0,6.936400000000001,105.07039999999999,56.00340000000001,-0.4096219,0.0,0.77914769,75.58686272,44.59189538,0.13216419,3.09233738,1.0119967
7.0,107.0,57.0,7.0,107.04079999999999,57.020399999999995,-0.41494324,0.0,0.67711981,78.41235444,45.87087018,0.13538552,1.15191476,0.39643371
7.0,109.0,58.0,6.9628,108.73119999999999,57.847,-0.41397688,0.0,0.68910232,79.09023995,46.3381272,0.09099806,2.29451363,0.98552772
9.0,5.0,7.0,8.8804,5.0168,6.948599999999999,1.93745313,1.0,1.39697119,0.33895565,3.55415388,0.54620443,0.12348483,0.08277211
9.0,7.0,8.0,9.0352,7.033199999999999,8.034199999999998,2.48473768,1.0,1.36466747,0.73708919,4.40584965,0.35175118,0.07870356,0.0449031
9.0,9.0,9.0,9.0436,8.9156,8.979600000000001,2.706001,1.0,1.07376176,1.2822584,5.13913977,0.36349653,0.36860548,0.10739759
9.0,11.0,10.0,9.0068,10.973600000000001,9.990199999999998,1.77993504,1.0,1.37299186,2.21497661,5.93817424,0.3862424,0.43363334,0.09572146
9.0,13.0,11.0,8.969600000000002,12.978799999999998,10.9742,1.30012613,1.0,1.15270528,3.09336796,6.71722578,0.39088158,0.99899943,0.11094306
9.0,15.0,12.0,9.0384,14.941999999999998,11.9902,0.8040668,1.0,1.37901865,4.22373145,7.50829156,0.35442046,0.53537941,0.13639464
9.0,17.0,13.0,9.030800000000001,16.9984,13.014600000000002,0.52695589,1.0,1.30345116,5.57661074,8.3259642,0.51546362,0.81636805,0.12708359
9.0,19.0,14.0,8.9852,18.952,13.9686,0.38748928,1.0,1.38248342,6.61755021,9.09107104,0.3668979,0.68468155,0.11837265
9.0,21.0,15.0,9.0464,20.8812,14.9638,0.35428115,1.0,1.3987327,7.49604402,9.91430486,0.37903423,1.13298189,0.14111037
9.0,23.0,16.0,8.9832,23.158399999999997,16.0708,0.15361664,1.0,1.34305245,9.45852056,10.81059323,0.46119219,0.90212699,0.15866557
9.0,25.0,17.0,9.0276,24.973200000000002,17.0004,0.07137961,0.7,1.22101761,10.90359766,11.5525183,0.40789632,1.19009849,0.20630203
9.0,27.0,18.0,8.95,26.9672,17.958599999999997,0.03826528,0.5,1.37119988,11.94994188,12.3201033,0.51884894,1.10666234,0.15875144
9.0,29.0,19.0,8.9512,29.208800000000004,19.079999999999995,0.01039578,0.5,0.97699448,13.13312915,13.21903299,0.37280205,0.84327762,0.1512376
9.0,31.0,20.0,9.042,30.797200000000004,19.919599999999996,0.05326442,0.8,1.17226621,13.25007875,13.8574942,0.42842734,1.25513384,0.2327971
9.0,33.0,21.0,9.008399999999998,32.9868,20.9976,-0.05216165,0.3,1.54389491,15.68951273,14.79996769,0.42671806,1.19245891,0.23827996
9.0,35.0,22.0,8.998000000000001,35.2048,22.101399999999998,-0.13112063,0.0,1.41171482,18.17260581,15.75825275,0.28648053,0.86364415,0.2095178
9.0,37.0,23.0,8.996400000000001,36.53,22.7632,-0.11732349,0.2,1.638804,18.50352893,16.18201381,0.34020464,1.92265933,0.30782097
9.0,39.0,24.0,8.9848,39.1844,24.084600000000002,-0.16961224,0.0,1.02412645,21.04657786,17.43979864,0.47466099,1.01445566,0.26803769
9.0,41.0,25.0,9.0556,41.1028,25.0792,-0.14005818,0.0,1.37768458,21.25416778,18.14714148,0.38992614,2.03618415,0.2907834
9.0,43.0,26.0,9.000399999999999,42.9952,25.997799999999994,-0.21445702,0.0,1.0671095,24.22735861,19.00064026,0.36881804,1.13609347,0.28693431
9.0,45.0,27.0,8.854800000000001,45.1712,27.012999999999998,-0.24194401,0.0,1.05025038,26.23091541,19.86203469,0.33483531,0.95499627,0.15030848
9.0,47.0,28.0,8.9708,47.094800000000006,28.0328,-0.2275994,0.0,1.34200532,26.78673887,20.67095102,0.37828099,0.95703213,0.24454921
9.0,49.0,29.0,9.0292,49.141200000000005,29.085200000000004,-0.22973461,0.0,1.22041399,27.94401308,21.44686973,0.45516724,1.90625465,0.42115657
9.0,51.0,30.0,8.92,50.9748,29.947400000000005,-0.26109222,0.0,1.49957908,30.18267387,22.26081769,0.38515959,1.46079662,0.259779
9.0,53.0,31.0,9.0656,53.0096,31.037600000000005,-0.25670979,0.0,1.41513701,31.42189646,23.33434266,0.56426162,1.08175524,0.31609257
9.0,55.0,32.0,8.917599999999998,54.7956,31.856599999999997,-0.26380042,0.0,1.29686628,32.46916493,23.86276411,0.38003272,1.51077505,0.23018155
9.0,57.0,33.0,9.017599999999998,57.00719999999999,33.0124,-0.29126695,0.0,1.09065794,35.14231501,24.88134785,0.38889365,1.28956275,0.28018088
9.0,59.0,34.0,9.014399999999998,58.924,33.9692,-0.28911856,0.0,1.46873581,36.27233011,25.73272084,0.48087574,2.01852579,0.55277643
9.0,61.0,35.0,8.959600000000002,61.0544,35.007,-0.30005701,0.0,1.67367543,38.16298895,26.66045914,0.42675688,1.84807376,0.27037256
9.0,63.0,36.0,8.9364,62.956399999999995,35.946400000000004,-0.29928976,0.0,1.28714846,39.13008853,27.32923578,0.52559046,2.87507414,0.80647608
9.0,65.0,37.0,9.038400000000001,64.9752,37.0068,-0.31182763,0.0,1.27945826,41.0097268,28.18269488,0.44568336,2.11010069,0.75720211
9.0,67.0,38.0,9.0896,66.8552,37.9724,-0.33001122,0.0,1.47912918,43.78746054,29.3153192,0.33179986,1.48894239,0.51583698
9.0,69.0,39.0,9.0076,69.12319999999998,39.0654,-0.32990314,0.0,1.44743734,45.03358388,30.15321508,0.3638237,1.51512805,0.33789948
9.0,71.0,40.0,8.895199999999999,71.31360000000001,40.10440000000001,-0.33085996,0.0,1.13764079,46.52786692,31.0885749,0.41459415,2.17231955,0.4787707
9.0,73.0,41.0,9.0404,72.8912,40.9658,-0.32997628,0.0,1.27295628,47.50943787,31.8105053,0.42827694,1.60843004,0.40885097
9.0,75.0,42.0,8.9148,75.1388,42.026799999999994,-0.34155915,0.0,1.13817194,49.34270397,32.46059859,0.42988779,1.96734373,0.64822724
9.0,77.0,43.0,8.9236,77.0708,42.9972,-0.3440626,0.0,1.32022116,51.21293296,33.56011354,0.39068472,2.10142731,0.68091475
9.0,79.0,44.0,9.0852,79.1664,44.125800000000005,-0.33758318,0.0,1.28726634,51.23566642,33.85097902,0.35415816,3.64765442,1.17430976
9.0,81.0,45.0,8.9704,81.12120000000002,45.0458,-0.35060401,0.0,1.51705221,54.24486331,35.1835693,0.42974642,2.65459267,0.85134058
9.0,83.0,46.0,9.0256,83.1716,46.09859999999999,-0.34699757,0.0,1.08269928,54.17034251,35.32639616,0.37912001,3.12562352,1.16565102
9.0,85.0,47.0,8.996,84.986,46.991,-0.35818916,0.0,1.26806354,57.47086146,36.8336189,0.50866094,2.77562767,0.70872832
9.0,87.0,48.0,8.826400000000003,87.1284,47.9774,-0.3731955,0.0,1.27284382,60.67926001,38.02604468,0.40628684,1.18550522,0.35090196
9.0,89.0,49.0,8.952,88.8932,48.9226,-0.3696629,0.0,1.40437482,61.27140734,38.59274373,0.5118326,2.47146112,0.83055402
9.0,91.0,50.0,8.928,91.2212,50.0746,-0.37965988,0.0,1.06825325,64.48465844,39.97674486,0.28502809,2.29102386,0.83458632
9.0,93.0,51.0,9.0488,92.93599999999999,50.9924,-0.37272016,0.0,1.23573212,64.32141578,40.30695888,0.51737471,2.95886708,0.95824973
9.0,95.0,52.0,9.0272,95.08,52.0536,-0.3741469,0.0,1.41419143,66.00997753,41.29068333,0.46176549,2.71405351,1.22586731
9.0,97.0,53.0,9.112,96.89800000000001,53.004999999999995,-0.38138705,0.0,1.49373294,68.45774132,42.33471393,0.50134672,1.66808028,0.57525121
9.0,99.0,54.0,9.0012,99.09440000000001,54.047799999999995,-0.3772191,0.0,1.43571377,69.18291058,43.05565566,0.54764766,2.82745218,1.09171181
9.0,101.0,55.0,9.0296,101.0016,55.01559999999999,-0.38737384,0.0,1.3286988,72.06378638,44.1314021,0.39858335,1.96609688,0.66789934
9.0,103.0,56.0,9.101600000000001,102.88320000000002,55.992399999999996,-0.38369675,0.0,1.49194751,72.71907141,44.78944443,0.62956082,2.43168776,0.71028612
9.0,105.0,57.0,9.13,104.88759999999999,57.008799999999994,-0.38797945,0.0,1.19222884,75.18403266,45.99478177,0.36248571,2.2545546,0.74654254
9.0,107.0,58.0,8.902399999999998,107.17040000000001,58.0364,-0.39124935,0.0,1.15269768,75.74440734,46.03009535,0.36464524,5.00065943,1.83452382
9.0,109.0,59.0,9.056799999999999,109.22559999999999,59.141200000000005,-0.39288477,0.0,1.27340654,78.28704583,47.50714663,0.45623487,2.88050029,1.14859958
11.0,5.0,8.0,11.025599999999999,5.090400000000001,8.058000000000002,1.37637841,1.0,2.05978476,0.3207365,4.36334941,0.61549896,0.03555034,0.10829083
11.0,7.0,9.0,10.9424,7.0840000000000005,9.013200000000001,1.60209568,1.0,2.25218649,0.76007771,5.14904001,0.71394745,0.0998175,0.12730234
11.0,9.0,10.0,10.964,9.0396,10.0018,1.72545177,1.0,2.2910977,1.13836434,5.94108166,0.54840924,0.37905735,0.0732827
11.0,11.0,11.0,11.010000000000002,11.0128,11.0114,1.99783648,1.0,2.01190163,2.10755217,6.76167605,0.6922458,0.4030123,0.11207259
11.0,13.0,12.0,10.995999999999999,12.9572,11.9766,1.80310623,1.0,2.09310428,2.86399284,7.53781399,0.57767473,0.6784455,0.116257
11.0,15.0,13.0,11.0416,15.0716,13.056600000000003,1.19443922,1.0,1.85691969,4.00856726,8.40350902,0.66625516,0.83367673,0.10259561
11.0,17.0,14.0,11.004000000000001,16.982799999999997,13.993400000000003,0.72895316,1.0,1.99262291,5.33042381,9.16731906,0.57619426,0.41028384,0.04978588
11.0,19.0,15.0,10.9312,18.918,14.924599999999998,0.42356836,1.0,2.01654764,7.0147467,9.93799679,0.58581584,0.50970062,0.09963855
11.0,21.0,16.0,10.998000000000001,20.9488,15.973400000000003,0.45637003,1.0,2.3906814,7.5175374,10.78425909,0.69491761,0.97970645,0.14013324
11.0,23.0,17.0,11.058800000000002,22.8812,16.97,0.27172949,1.0,2.33529968,9.24476224,11.61353253,0.74214587,1.01729748,0.16440142
11.0,25.0,18.0,11.008799999999999,25.131999999999998,18.0704,0.15063636,1.0,2.14701095,10.93798589,12.50121934,0.67583018,0.90664322,0.13619843
11.0,27.0,19.0,10.8812,27.1924,19.0368,0.08122464,0.8,1.98624167,12.38288058,13.32612589,0.74204286,0.92584905,0.18215143
11.0,29.0,20.0,10.932,28.9384,19.935200000000002,0.10181637,0.9,2.45866846,12.86209285,14.07659595,0.45494088,1.09167144,0.25668831
11.0,31.0,21.0,10.909599999999998,31.112800000000004,21.011200000000002,0.03120832,0.5,2.04159644,14.67683985,14.96601009,0.71810015,1.66517978,0.19650492
11.0,33.0,22.0,10.969199999999999,33.040800000000004,22.005000000000003,0.02318382,0.5,2.20814233,15.50027771,15.76458463,0.66507031,1.28643008,0.19261755
11.0,35.0,23.0,10.868,34.92560000000001,22.8968,-0.0752745,0.0,2.10512271,17.91470095,16.54244617,0.75429837,0.62697097,0.23426362
11.0,37.0,24.0,10.956,37.0248,23.9904,-0.09372526,0.1,1.9808335,19.35614144,17.47775245,0.44192455,1.27764136,0.12861112
11.0,39.0,25.0,10.924000000000001,39.077600000000004,25.000799999999998,-0.12878736,0.0,1.90958481,21.10105857,18.35335064,0.52398591,0.88531767,0.14675262
11.0,41.0,26.0,10.9984,40.9636,25.981,-0.1162545,0.1,2.3609043,21.61885018,18.95324528,0.4919568,2.19117142,0.55781086
