k1,k2,ka,k1_avg,k2_avg,ka_avg,ζ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
7.0,17.0,12.0,7.0232,17.005200000000002,12.0142,0.36243551,1.0,0.72309311,5.58978231,7.48586617,0.16177166,0.78559988,0.17156336
7.0,19.0,13.0,7.0104,19.022800000000004,13.0166,0.20248796,1.0,0.681026,6.89906505,8.24502062,0.1168989,0.62581214,0.16565507
7.0,21.0,14.0,6.936400000000001,21.0568,13.9966,0.18846197,1.0,0.73751441,7.73588439,9.04405192,0.09958961,0.94564713,0.12517234
7.0,23.0,15.0,6.9708,22.866400000000002,14.918600000000001,0.11729189,0.8,0.79445028,8.86370633,9.75563059,0.13304479,1.16608251,0.10353683
7.0,25.0,16.0,7.154000000000001,25.008799999999997,16.0814,0.14933632,0.7,0.84101668,9.50538638,10.62543082,0.17195032,1.75556794,0.23073248
7.0,27.0,17.0,7.0304,27.0192,17.0248,-0.0270189,0.4,0.78176156,11.8972752,11.4620503,0.15603191,1.30351015,0.11774669
7.0,29.0,18.0,7.139999999999999,29.034799999999997,18.087400000000002,-0.08695812,0.1,0.88790674,13.5360244,12.30196963,0.26788178,0.9736755,0.1646723
7.0,31.0,19.0,7.0224,30.956400000000002,18.989399999999996,-0.09882691,0.1,0.80330671,14.46191754,12.9862793,0.20327315,0.88089337,0.19353644
7.0,33.0,20.0,7.0384,32.806,19.922199999999997,-0.11867401,0.0,0.81399021,15.72558175,13.78190515,0.17108715,1.28528596,0.17142126
7.0,35.0,21.0,7.004799999999999,34.932,20.968400000000003,-0.17598163,0.0,0.7795421,17.82056483,14.65347606,0.06408679,0.8735398,0.13298666
7.0,37.0,22.0,6.9684,37.008399999999995,21.988399999999995,-0.18236267,0.0,0.82965951,18.95549077,15.41231927,0.22220841,1.51935408,0.2565459
7.0,39.0,23.0,7.035199999999999,39.0432,23.0392,-0.22198073,0.0,0.77791078,21.09278266,16.385285,0.19216782,0.87552374,0.20009244
7.0,41.0,24.0,6.9323999999999995,40.9156,23.924,-0.24077769,0.0,0.66285492,22.55863688,17.11416871,0.14079827,0.81568544,0.28329184
7.0,43.0,25.0,6.87,43.034,24.952,-0.23469312,0.0,0.73816063,23.33062777,17.84032628,0.10803982,0.77242832,0.32046122
7.0,45.0,26.0,6.981199999999999,45.122,26.051599999999997,-0.25597138,0.0,0.782309,25.33882553,18.78129452,0.04500754,1.71597803,0.22518897
7.0,47.0,27.0,7.0356000000000005,46.877599999999994,26.956599999999998,-0.2785213,0.0,0.79680797,27.24901449,19.63509355,0.13780435,1.25160215,0.35861689
7.0,49.0,28.0,7.074800000000001,48.9276,28.0012,-0.27633659,0.0,0.74668217,28.22764045,20.37555735,0.15180027,1.81977656,0.55159842
7.0,51.0,29.0,6.927200000000001,51.141600000000004,29.034399999999994,-0.29506772,0.0,0.72775355,30.35263934,21.3535726,0.07332537,1.55478872,0.31247159
7.0,53.0,30.0,7.076400000000001,53.11,30.093200000000003,-0.28857847,0.0,0.68686988,31.29514721,22.20813425,0.26449273,1.89692349,0.47150198
7.0,55.0,31.0,7.016,55.08919999999999,31.0526,-0.29959587,0.0,0.75100717,32.69303714,22.83883459,0.06467455,2.06880381,0.53710091
7.0,57.0,32.0,6.9764,57.142399999999995,32.0594,-0.31613275,0.0,0.7910725,34.84409168,23.79069516,0.08423391,1.76219178,0.50256798
7.0,59.0,33.0,7.055199999999999,58.9212,32.988200000000006,-0.32632741,0.0,0.6620073,36.49130664,24.52487872,0.1490545,2.21615351,0.55102261
7.0,61.0,34.0,6.999199999999999,61.3044,34.151799999999994,-0.33989374,0.0,0.68241703,38.86703949,25.62664006,0.15830827,1.75028656,0.58212142
7.0,63.0,35.0,7.107200000000001,62.8232,34.965199999999996,-0.33192923,0.0,0.74920653,39.28219897,26.17960751,0.15075791,2.5334655,0.66557043
7.0,65.0,36.0,7.034000000000001,65.17999999999999,36.107,-0.33540793,0.0,0.79460943,40.81804403,27.08054641,0.08236159,2.10539419,0.49697482
7.0,67.0,37.0,6.9952,66.934,36.964600000000004,-0.34334998,0.0,0.76928814,42.46083774,27.82996388,0.24835244,2.43089026,0.64543461
7.0,69.0,38.0,7.0192,68.7512,37.8852,-0.35576907,0.0,0.73687407,44.75271902,28.81888108,0.10344334,1.17034229,0.26231539
7.0,71.0,39.0,7.0416,71.00559999999999,39.023599999999995,-0.35167436,0.0,0.7493907,45.07988379,29.15718069,0.09812213,3.54662413,1.47726351
7.0,73.0,40.0,7.064,73.08279999999999,40.0734,-0.3498284,0.0,0.70991433,46.93725559,30.48848202,0.15327559,2.16957563,0.79474754
7.0,75.0,41.0,6.999599999999999,75.12440000000001,41.062,-0.36678907,0.0,0.70299492,49.98685786,31.64429025,0.19004349,0.9866824,0.2998686
7.0,77.0,42.0,7.0284,77.11280000000001,42.0706,-0.37022015,0.0,0.83322956,50.93451935,32.03675788,0.2938063,2.83627176,1.0677254
7.0,79.0,43.0,7.063599999999999,78.7464,42.905,-0.36840995,0.0,0.80445743,52.42963806,33.10008648,0.16017434,1.36809818,0.43676666
7.0,81.0,44.0,6.9136,81.0288,43.971199999999996,-0.37795785,0.0,0.74425906,54.3721104,33.78639514,0.06727038,2.51358083,0.75929691
7.0,83.0,45.0,7.0336,82.78320000000001,44.90840000000001,-0.38514343,0.0,0.73849492,57.32727675,35.22756784,0.15694667,1.67810303,0.35796182
7.0,85.0,46.0,7.073600000000001,84.84360000000001,45.958600000000004,-0.37942844,0.0,0.78849819,57.67372193,35.77311819,0.05289716,1.37452831,0.39852392
7.0,87.0,47.0,6.9804,86.81439999999999,46.89739999999999,-0.38537546,0.0,0.77549049,59.60259257,36.61933642,0.09714993,1.45635881,0.4326104
7.0,89.0,48.0,6.9932,88.59,47.7916,-0.38166537,0.0,0.72579147,59.9959392,37.06983155,0.15119403,2.20391506,0.63054237
7.0,91.0,49.0,7.0732,90.8368,48.955,-0.38386321,0.0,0.88506843,61.48474142,37.82861036,0.27767393,3.96293569,1.53882396
7.0,93.0,50.0,6.8804,92.8892,49.8848,-0.39882657,0.0,0.78132635,65.48726205,39.35137482,0.05903415,1.84621956,0.49177469
7.0,95.0,51.0,6.959999999999999,94.89320000000001,50.92659999999999,-0.39633806,0.0,0.69381631,66.16481406,39.91457658,0.13344509,2.29848186,0.57257178
7.0,97.0,52.0,6.9292,97.07239999999999,52.00079999999999,-0.4058976,0.0,0.74404813,69.41741659,41.21500526,0.07711322,2.72275479,1.02633881
7.0,99.0,53.0,7.018000000000001,99.0356,53.0268,-0.40476056,0.0,0.71569914,71.0626656,42.28863552,0.10802772,1.43791519,0.47190385
7.0,101.0,54.0,7.006,101.44120000000001,54.2236,-0.40732289,0.0,0.86553792,72.61738182,43.02218628,0.21740973,2.23656834,0.79601079
7.0,103.0,55.0,7.0488,102.7492,54.899,-0.40475283,0.0,0.72653002,73.57087883,43.78557247,0.26149318,1.32663294,0.44813262
7.0,105.0,56.0,7.0207999999999995,104.98479999999999,56.0028,-0.40651103,0.0,0.67577003,74.79822079,44.3632663,0.1701406,3.04808801,1.16986372
7.0,107.0,57.0,7.085600000000001,107.07039999999999,57.077999999999996,-0.40293394,0.0,0.81292122,75.70657748,45.15709673,0.15732702,3.72545246,1.3162827
7.0,109.0,58.0,7.0531999999999995,108.878,57.965599999999995,-0.41054656,0.0,0.71670167,78.11928624,46.01729376,0.10706605,3.27139286,1.20218327
9.0,5.0,7.0,9.034799999999999,5.0288,7.0318,2.03170032,1.0,1.3670448,0.40018398,3.60488135,0.54973584,0.09880084,0.07595495
9.0,7.0,8.0,8.933599999999998,6.9552000000000005,7.944399999999999,2.59222927,1.0,1.32069306,0.7559586,4.32976092,0.39336558,0.06551219,0.10559112
9.0,9.0,9.0,9.0456,9.084800000000001,9.0652,2.3799702,1.0,1.10649167,1.61633869,5.20783376,0.42013079,0.35153957,0.10739773
9.0,11.0,10.0,9.006,11.114,10.06,1.56414133,1.0,1.3899511,2.45740933,5.98321667,0.38925762,0.58347458,0.11174009
9.0,13.0,11.0,8.969199999999999,12.9892,10.9792,1.2677813,1.0,1.02129165,3.13552056,6.71516287,0.31546664,0.75578772,0.096199
9.0,15.0,12.0,8.850800000000001,15.076400000000001,11.963600000000001,1.06229257,1.0,1.07880475,3.97170933,7.49752617,0.36243544,0.99792545,0.15441368
9.0,17.0,13.0,8.9816,17.163599999999995,13.072600000000003,0.56885558,1.0,1.34970888,5.501408,8.3943027,0.36650285,0.86475353,0.13073802
9.0,19.0,14.0,8.976,19.07,14.023,0.48062154,1.0,1.21599058,6.28465999,9.1295779,0.41321059,0.83708643,0.17284138
9.0,21.0,15.0,8.9796,21.0232,15.0014,0.21037872,1.0,1.3612005,8.25890297,9.93968508,0.49581758,0.64473828,0.31199075
9.0,23.0,16.0,9.059999999999999,23.054000000000002,16.057,0.16930796,0.9,1.51172566,9.30808241,10.78847981,0.50705003,0.92509366,0.11451157
9.0,25.0,17.0,9.008,24.898000000000003,16.953000000000003,0.05843432,0.6,1.06484577,10.94448387,11.51034074,0.33718324,0.90092708,0.09081748
9.0,27.0,18.0,9.096799999999998,26.950799999999997,18.0238,0.05480696,0.7,1.19861634,11.79194719,12.40027228,0.33570938,0.700792,0.14187635
9.0,29.0,19.0,8.982,29.0488,19.015400000000003,-0.0174009,0.5,1.26885234,13.48740676,13.20611697,0.46268776,0.90350016,0.1634002
9.0,31.0,20.0,9.0012,30.988400000000002,19.994799999999998,-0.06254418,0.1,1.39437881,15.04114175,14.01347018,0.39614051,1.21661125,0.19185373
9.0,33.0,21.0,9.0504,32.967200000000005,21.0088,-0.08368775,0.2,1.30169897,16.31352799,14.83238259,0.40168602,1.47077193,0.28847606
9.0,35.0,22.0,8.99,35.0096,21.9998,-0.10145778,0.1,1.17853577,17.45980448,15.63533136,0.44647409,1.17244199,0.26528959
9.0,37.0,23.0,8.8704,36.717200000000005,22.7938,-0.11259271,0.0,1.37780484,18.45998151,16.31621214,0.36076619,1.34110106,0.18907909
9.0,39.0,24.0,8.9668,38.97760000000001,23.972200000000004,-0.16450588,0.0,1.28654473,20.73401636,17.29322684,0.37859753,1.05005414,0.27519105
9.0,41.0,25.0,9.0352,41.05159999999999,25.0434,-0.18963801,0.0,1.33302022,22.52234051,18.22943258,0.37294905,0.8915264,0.22841522
9.0,43.0,26.0,9.025200000000002,43.156800000000004,26.090999999999998,-0.20291063,0.0,1.1564567,24.00387507,19.09861319,0.4271596,1.2075077,0.25255707
9.0,45.0,27.0,9.008399999999998,45.1516,27.080000000000002,-0.17776531,0.0,1.32113785,24.35117355,19.95310332,0.32545394,1.69112294,0.29642522
9.0,47.0,28.0,8.892399999999999,46.95400000000001,27.923199999999998,-0.23986506,0.0,1.13674502,27.06143454,20.55566501,0.37905731,0.95510529,0.29205965
9.0,49.0,29.0,8.930000000000001,48.8108,28.8704,-0.23503771,0.0,1.38848389,28.1204197,21.46300944,0.43619589,1.48791139,0.23786774
9.0,51.0,30.0,9.05,51.085600000000014,30.067799999999995,-0.26769871,0.0,1.25570154,30.79630606,22.53827402,0.42426733,0.93263111,0.27587187
9.0,53.0,31.0,9.0592,53.1928,31.126000000000005,-0.25749662,0.0,1.4326624,31.44411578,23.29150422,0.32012164,1.68901004,0.20594664
9.0,55.0,32.0,8.9884,54.97959999999999,31.983999999999998,-0.24719739,0.0,1.14178826,31.81911308,23.8987966,0.39329231,1.90622849,0.6332482
9.0,57.0,33.0,9.073599999999999,57.1336,33.10359999999999,-0.29864896,0.0,1.26207532,35.97490448,25.21929195,0.39937673,0.8733124,0.25936295
9.0,59.0,34.0,8.9772,58.5764,33.7768,-0.29259797,0.0,1.47648723,36.28704708,25.60392651,0.32386347,2.05491782,0.33058659
9.0,61.0,35.0,8.980799999999999,61.36600000000001,35.1734,-0.2927371,0.0,1.42937248,37.83528024,26.69005321,0.44139647,2.29268652,0.50269209
9.0,63.0,36.0,8.975999999999999,63.0284,36.0022,-0.30200703,0.0,1.3321416,39.62431816,27.59660325,0.41809701,1.9885575,0.26487059
9.0,65.0,37.0,8.9316,64.95840000000001,36.94500000000001,-0.31092973,0.0,1.3959599,40.830477,28.097789,0.46603585,1.88124967,0.69163052
9.0,67.0,38.0,8.9852,66.77279999999999,37.879000000000005,-0.32379999,0.0,1.42049784,43.21548375,29.19307216,0.25407704,1.64861624,0.42207563
9.0,69.0,39.0,8.998000000000001,69.0436,39.020799999999994,-0.34189134,0.0,1.51971826,45.87398031,30.16037726,0.38425894,1.75333466,0.35982548
9.0,71.0,40.0,9.0028,70.83919999999999,39.921,-0.33444462,0.0,1.31334342,46.44259927,30.87731239,0.38585146,1.74264058,0.33321242
9.0,73.0,41.0,9.0936,73.0348,41.06420000000001,-0.33774876,0.0,1.4950551,48.38017404,32.02477891,0.35278965,1.27496206,0.39722539
9.0,75.0,42.0,8.922,74.98,41.951,-0.33335444,0.0,1.42358029,48.94675617,32.60195342,0.31822407,1.74354847,0.40846606
9.0,77.0,43.0,8.9644,77.1328,43.0486,-0.34594928,0.0,1.33833483,51.62119005,33.69258056,0.38691701,2.77439376,0.42774894
9.0,79.0,44.0,8.966,79.12280000000001,44.0444,-0.34719501,0.0,1.22933323,52.86505208,34.50093074,0.41058955,1.18427454,0.44449781
9.0,81.0,45.0,9.097999999999999,80.8848,44.99140000000001,-0.34611809,0.0,1.32372038,54.18522109,35.37919342,0.39307891,2.60459493,0.55869685
9.0,83.0,46.0,9.0212,83.27040000000001,46.1458,-0.35898516,0.0,1.22165862,56.68984058,36.30852533,0.42058044,2.03954584,0.44596611
9.0,85.0,47.0,8.92,84.9528,46.936400000000006,-0.35451476,0.0,1.28944544,57.16958429,36.88764288,0.38601573,1.48907082,0.40751556
9.0,87.0,48.0,9.065999999999999,86.9772,48.0216,-0.3694151,0.0,1.09936824,60.36144104,38.04662047,0.37253368,1.55314197,0.34679033
9.0,89.0,49.0,8.969999999999999,88.99920000000002,48.98459999999999,-0.36720344,0.0,1.30337684,60.92703581,38.51946724,0.37604127,2.95563854,1.17631446
9.0,91.0,50.0,9.1308,90.8156,49.9732,-0.37387663,0.0,1.32759198,63.75218757,39.89873029,0.42175395,1.67654855,0.37065578
9.0,93.0,51.0,9.042,93.0096,51.0258,-0.37062247,0.0,1.45239605,63.83548739,40.14782932,0.47805348,2.58413251,0.96795895
9.0,95.0,52.0,8.986799999999999,95.20599999999999,52.096399999999996,-0.36632657,0.0,1.54384081,64.50868174,40.84727997,0.32358523,3.10610807,1.3490811
9.0,97.0,53.0,9.09,97.0744,53.0822,-0.3821258,0.0,1.34855307,68.29437042,42.16357903,0.45400107,3.74564152,1.7520934
9.0,99.0,54.0,9.0628,99.02600000000001,54.044399999999996,-0.38724486,0.0,1.39314008,71.01191821,43.49282572,0.37865155,2.11786609,0.64272348
9.0,101.0,55.0,8.915199999999999,100.91879999999998,54.91700000000001,-0.38866139,0.0,1.21658914,72.41417628,44.24349457,0.50657641,2.74770986,0.97246664
9.0,103.0,56.0,8.9276,103.02839999999999,55.97800000000001,-0.38578216,0.0,1.38131828,72.98124446,44.8081916,0.28880493,2.09788119,0.62629889
9.0,105.0,57.0,8.927200000000001,105.30520000000001,57.116200000000006,-0.39878806,0.0,1.22658702,76.87620333,46.20579081,0.38360596,1.89703043,0.68335728
9.0,107.0,58.0,9.091199999999999,107.1856,58.13839999999999,-0.39471003,0.0,1.34505453,77.93407236,47.16522456,0.4495136,1.4952499,0.57261415
9.0,109.0,59.0,9.052000000000001,108.99000000000001,59.021,-0.3901044,0.0,1.40659779,78.08095413,47.59434092,0.49179606,2.65053225,0.78365518
11.0,5.0,8.0,10.973600000000001,5.0844000000000005,8.029,1.24062912,1.0,2.18697844,0.42264613,4.34247026,0.68182766,0.13547976,0.10335198
11.0,7.0,9.0,10.9008,7.0264,8.963600000000001,1.74478684,1.0,2.06091305,0.72667323,5.10348535,0.55729524,0.13170574,0.1176958
11.0,9.0,10.0,11.116,8.9732,10.044599999999999,1.79761391,1.0,2.20738212,1.17131736,5.97763087,0.40921358,0.42188981,0.10696189
11.0,11.0,11.0,10.9896,11.068000000000001,11.0288,1.7430709,1.0,2.04031859,2.22256661,6.76713208,0.74921353,0.56811382,0.13004741
11.0,13.0,12.0,10.974,12.9636,11.9688,1.18430367,1.0,2.35406044,3.3363089,7.52717678,0.71084664,0.85968915,0.11478844
11.0,15.0,13.0,10.931199999999999,15.0412,12.9862,1.10664292,1.0,1.77948032,4.01750507,8.34775217,0.71298052,0.89590071,0.16611016
11.0,17.0,14.0,10.9648,16.9732,13.969,0.5905497,1.0,1.89983572,5.80207825,9.15434556,0.63327184,0.49112874,0.13198062
11.0,19.0,15.0,10.972400000000002,19.108,15.040200000000002,0.55147215,1.0,1.94244364,6.53125139,10.0138514,0.70464212,0.73808763,0.12942727
11.0,21.0,16.0,11.0436,21.0816,16.0626,0.40101904,1.0,2.30820355,7.82719612,10.87593964,0.66574027,0.72725423,0.17555768
11.0,23.0,17.0,11.0464,22.93,16.9882,0.32406821,1.0,2.1851691,8.88730421,11.64950759,0.42921131,0.91959337,0.13372875
11.0,25.0,18.0,10.969199999999999,24.959999999999997,17.964599999999997,0.20212962,1.0,2.01685133,10.60141439,12.42575789,0.63065937,1.50981444,0.13467659
11.0,27.0,19.0,11.075999999999999,26.967200000000002,19.0216,0.21119415,1.0,2.13268822,11.21473412,13.31495641,0.68194039,1.61853588,0.07969143
11.0,29.0,20.0,10.990800000000002,29.088,20.0394,0.09726477,0.9,1.87309261,12.9710705,14.14607804,0.50660393,1.03482935,0.14661567
11.0,31.0,21.0,10.9572,30.920400000000008,20.9388,0.05020446,0.6,2.33825098,14.27267719,14.87870611,0.67543277,1.18937793,0.21696892
11.0,33.0,22.0,10.978,32.9392,21.9586,-0.03231857,0.4,2.25348743,16.37580197,15.76979501,0.60015882,1.23493665,0.16061848
11.0,35.0,23.0,11.036399999999999,35.2372,23.136799999999997,-0.00129644,0.2,2.13621048,17.00897236,16.65814847,0.63957441,2.29840691,0.26752269
11.0,37.0,24.0,10.862800000000002,37.110800000000005,23.9868,-0.08762817,0.1,2.0946217,19.1893868,17.45990309,0.7175716,1.01509965,0.21924509
11.0,39.0,25.0,10.957600000000001,39.031200000000005,24.9944,-0.0922574,0.1,2.154473,20.3357697,18.15091921,0.61067754,2.62220684,0.5083257
11.0,41.0,26.0,10.926400000000001,40.9976,25.962,-0.12795858,0.0,2.31460382,22.04483167,19.13586716,0.49027308,1.66404705,0.28733202
