k1,k2,ka,k1_avg,k2_avg,ka_avg,ζ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
5.0,37.0,21.0,5.0144,37.03760000000001,21.025999999999996,-0.24565349,0.0,0.34822416,19.19353946,14.39378734,0.07472867,1.70294457,0.37604236
5.0,39.0,22.0,5.099200000000001,39.041199999999996,22.0702,-0.26914771,0.0,0.36343037,21.01569359,15.30793863,0.1330947,1.33606571,0.17888563
5.0,41.0,23.0,4.996,40.7316,22.863799999999998,-0.27937877,0.0,0.43783324,22.02796969,15.82432148,0.09558783,1.64267934,0.55525734
5.0,43.0,24.0,5.0872,43.0192,24.0532,-0.28032088,0.0,0.35887372,23.57625482,16.8920244,0.11908049,1.74280014,0.33948521
5.0,45.0,25.0,5.0012,44.6844,24.8428,-0.27558601,0.0,0.40101345,23.85559739,17.18411366,0.11121405,2.39682051,0.87038649
5.0,47.0,26.0,5.087199999999999,46.9704,26.0288,-0.3125607,0.0,0.38068157,26.86983906,18.42588454,0.11632995,1.89496172,0.69689907
5.0,49.0,27.0,5.0468,49.098,27.0724,-0.32320209,0.0,0.37920799,28.73372647,19.42243945,0.08312647,1.30869192,0.4195927
5.0,51.0,28.0,5.0207999999999995,51.104,28.062400000000004,-0.30578418,0.0,0.36672945,28.87248634,19.9590844,0.08787584,2.44133114,0.77443842
5.0,53.0,29.0,5.0628,52.882000000000005,28.9724,-0.33624005,0.0,0.48461204,31.72805267,21.0287869,0.09996263,1.41176946,0.26984034
5.0,55.0,30.0,5.0256,54.9772,30.0014,-0.32242314,0.0,0.38640579,31.54352789,21.29757607,0.12084876,2.90409402,1.17284142
5.0,57.0,31.0,5.004,57.017999999999994,31.011000000000003,-0.34895986,0.0,0.37397474,34.65767772,22.54965529,0.11776082,1.12996769,0.39313703
5.0,59.0,32.0,5.115600000000001,59.06199999999999,32.0888,-0.35246136,0.0,0.40358238,36.34834412,23.51129079,0.09618823,1.60072958,0.45137144
5.0,61.0,33.0,5.161199999999999,60.89520000000001,33.0282,-0.36631689,0.0,0.45487866,38.54645645,24.40683151,0.12065499,1.59099138,0.57440338
5.0,63.0,34.0,5.0448,62.97639999999999,34.0106,-0.3678035,0.0,0.3994175,39.74453834,25.0941338,0.09009236,2.1281772,0.77266848
5.0,65.0,35.0,5.0084,64.858,34.9332,-0.38292496,0.0,0.42192102,42.39610108,26.14906072,0.0970812,1.2004437,0.32415603
5.0,67.0,36.0,5.013199999999999,67.2136,36.113400000000006,-0.3754366,0.0,0.41562415,42.48698064,26.51573386,0.10869893,2.01807664,0.86547876
5.0,69.0,37.0,5.041199999999999,68.81400000000001,36.9276,-0.37914648,0.0,0.36445724,44.65510839,27.70212707,0.10341635,1.60507761,0.3884412
5.0,71.0,38.0,5.112799999999999,70.9516,38.0322,-0.38010501,0.0,0.43912337,45.97459469,28.46754647,0.14348643,2.37842906,0.91405216
5.0,73.0,39.0,5.1168,73.188,39.1524,-0.37407163,0.0,0.39045626,46.90109728,29.27530415,0.10094298,3.42731812,0.9996816
5.0,75.0,40.0,4.945600000000001,75.08239999999999,40.014,-0.38301795,0.0,0.44914772,48.73739526,30.02844106,0.11391477,2.72197564,0.92255653
5.0,77.0,41.0,5.095599999999999,77.06679999999999,41.0812,-0.39357001,0.0,0.38883388,51.17006157,31.00351488,0.11600983,2.44367626,0.93077486
5.0,79.0,42.0,5.1296,78.7328,41.931200000000004,-0.40012611,0.0,0.4164748,53.29148929,31.94441079,0.13148377,2.50030157,1.02901623
5.0,81.0,43.0,5.106,81.1556,43.1308,-0.40438826,0.0,0.4904732,55.57695333,33.08393735,0.0735583,1.78767978,0.50744892
5.0,83.0,44.0,5.036,82.96400000000001,44.0,-0.40773166,0.0,0.45092028,56.72559304,33.56300541,0.0682417,2.64566242,0.84737188
5.0,85.0,45.0,5.0852,85.15,45.1176,-0.40470932,0.0,0.40084716,57.48717449,34.17295034,0.10605403,3.99557389,1.66433988
5.0,87.0,46.0,5.0592,87.1056,46.08239999999999,-0.40608002,0.0,0.40217634,59.6078997,35.39700843,0.11003108,1.16025575,0.44984608
5.0,89.0,47.0,5.042399999999999,88.99719999999999,47.0198,-0.41117114,0.0,0.40254232,61.35528825,36.10414136,0.11164138,3.18482271,1.40782237
5.0,91.0,48.0,5.038000000000001,90.57079999999999,47.8044,-0.41638754,0.0,0.37713046,63.83250808,37.23755043,0.0911921,1.86744928,0.66197485
5.0,93.0,49.0,5.097600000000001,92.97760000000001,49.0376,-0.4170464,0.0,0.37707094,64.85020526,37.79440049,0.09124044,1.95193387,0.84143812
5.0,95.0,50.0,5.103199999999999,95.10640000000001,50.1048,-0.41663313,0.0,0.37186771,66.74295658,38.89963801,0.10667117,3.36784734,1.26388056
5.0,97.0,51.0,5.112,96.69680000000001,50.904399999999995,-0.4191069,0.0,0.41911897,68.51639375,39.77585784,0.11100833,2.49774523,0.76140015
5.0,99.0,52.0,5.0064,98.76679999999999,51.8866,-0.41959225,0.0,0.33944891,69.89562984,40.56007943,0.10829997,1.92175403,0.89366455
5.0,101.0,53.0,5.106,100.67439999999998,52.89019999999999,-0.42834618,0.0,0.41441145,73.11811836,41.77981826,0.086416,2.36545606,0.80524588
5.0,103.0,54.0,5.104,102.826,53.964999999999996,-0.42381513,0.0,0.44786727,73.79330208,42.48874035,0.15537483,2.84785703,0.90782167
5.0,105.0,55.0,5.0996,105.00039999999998,55.05,-0.42224943,0.0,0.43577075,74.36767342,42.95134884,0.10397024,2.67662344,1.14386988
5.0,107.0,56.0,5.086799999999999,106.89359999999999,55.990199999999994,-0.42965382,0.0,0.44782618,77.75531456,44.33225216,0.1192082,2.46628754,0.9399074
5.0,109.0,57.0,5.122,108.88759999999999,57.00480000000001,-0.42895895,0.0,0.45233118,77.40086144,44.16482338,0.09512701,4.1826131,1.73998965
7.0,5.0,6.0,7.0388,5.07,6.054399999999999,2.51193333,1.0,0.84633774,0.38685455,2.90348737,0.15677988,0.11463175,0.05415922
7.0,7.0,7.0,7.003599999999999,6.9643999999999995,6.984,3.40769847,1.0,0.75317519,0.75385224,3.60345793,0.08001197,0.1933684,0.07364053
7.0,9.0,8.0,7.0212,9.0464,8.0338,2.18537514,1.0,0.77801508,1.4552775,4.39785692,0.128707,0.30635157,0.12026007
7.0,11.0,9.0,7.039999999999999,11.100800000000001,9.070400000000001,1.34626005,1.0,0.774959,2.28436847,5.1871188,0.1698588,0.39598293,0.13788471
7.0,13.0,10.0,7.0112000000000005,12.998000000000001,10.0046,0.66965147,1.0,0.72628799,3.60405044,5.90249091,0.1112767,0.48401,0.10515064
7.0,15.0,11.0,6.927200000000001,15.0224,10.9748,0.67572266,1.0,0.75207715,4.12782205,6.6582128,0.06613015,0.7785913,0.09979299
7.0,17.0,12.0,7.0428,17.013199999999998,12.028,0.39815408,1.0,0.72807807,5.43850532,7.47850122,0.18151221,0.73213494,0.10198043
7.0,19.0,13.0,6.955600000000001,18.9876,12.9716,0.20310991,1.0,0.82793882,6.92329825,8.23696654,0.1357746,0.78725574,0.19038306
7.0,21.0,14.0,6.9488,20.9392,13.943999999999999,0.15334214,1.0,0.7556538,7.89317577,8.96780667,0.07563793,0.89842883,0.13109912
7.0,23.0,15.0,7.1008,22.9536,15.027200000000002,0.0879947,0.6,0.77912577,9.1228828,9.84889974,0.07378413,0.88159437,0.13891077
7.0,25.0,16.0,6.9464,24.982400000000002,15.964400000000001,0.00403247,0.4,0.70404942,10.60560427,10.59880856,0.14675399,0.74845252,0.14080537
7.0,27.0,17.0,7.1044,26.9848,17.0446,-0.00030688,0.5,0.73680863,11.58581206,11.46972801,0.23752127,1.20128212,0.13803781
7.0,29.0,18.0,6.997199999999999,28.94920000000001,17.973200000000002,-0.1094566,0.0,0.7411725,13.79901299,12.23160795,0.07605485,1.08877894,0.20342376
7.0,31.0,19.0,6.9412,31.213599999999996,19.0774,-0.13942244,0.0,0.69526185,15.29135722,13.11399831,0.15074847,0.95880393,0.1976077
7.0,33.0,20.0,7.014399999999999,32.910399999999996,19.9624,-0.14409465,0.1,0.74789345,16.2876216,13.84487306,0.10188896,1.48809929,0.24365477
7.0,35.0,21.0,7.066000000000001,34.8612,20.963599999999996,-0.18017548,0.0,0.80501741,17.93728062,14.66331784,0.13676373,1.13961937,0.22878837
7.0,37.0,22.0,6.9948,37.1128,22.053800000000003,-0.17623937,0.0,0.79314645,18.92397194,15.5344537,0.14847577,1.16802038,0.10187474
7.0,39.0,23.0,7.0372,38.837599999999995,22.9374,-0.16883892,0.0,0.71255027,19.60310711,16.15550539,0.11710437,1.91315969,0.22169304
7.0,41.0,24.0,7.0184,41.276399999999995,24.147399999999998,-0.22305458,0.0,0.75199417,22.27024058,17.21223904,0.05991775,1.84661062,0.33566083
7.0,43.0,25.0,7.055999999999999,43.0428,25.0494,-0.25283185,0.0,0.73060023,23.99850843,17.86635489,0.11560347,1.79531552,0.48765471
7.0,45.0,26.0,6.999600000000001,45.110400000000006,26.055,-0.24833283,0.0,0.76873439,25.02969642,18.77786129,0.10982447,1.31560272,0.37910047
7.0,47.0,27.0,6.986400000000001,47.0044,26.9954,-0.26145757,0.0,0.65617374,26.52857358,19.56059355,0.18319854,1.36994804,0.45954744
7.0,49.0,28.0,7.0724,48.8272,27.9498,-0.26218426,0.0,0.71661887,27.82883588,20.41500556,0.12242191,2.30818389,0.32702334
7.0,51.0,29.0,7.039199999999999,50.926,28.982599999999998,-0.29010854,0.0,0.74496855,30.01372454,21.27900417,0.08658843,1.21406964,0.22437282
7.0,53.0,30.0,6.8964,52.882400000000004,29.889399999999995,-0.30950588,0.0,0.72918104,31.90758953,22.00126632,0.09825015,1.43827896,0.33021847
7.0,55.0,31.0,6.8952,54.92639999999999,30.910800000000002,-0.32642232,0.0,0.78947197,34.17176443,22.99343252,0.16461687,1.30086034,0.24991842
7.0,57.0,32.0,7.016000000000001,56.9172,31.9666,-0.32552578,0.0,0.77109677,35.53656006,23.94498609,0.16212979,1.25830116,0.23774101
7.0,59.0,33.0,7.049200000000001,59.008799999999994,33.028999999999996,-0.32302546,0.0,0.71233482,36.59858206,24.6982401,0.10330145,2.46559345,0.45572464
7.0,61.0,34.0,6.9408,61.020799999999994,33.9808,-0.32409875,0.0,0.74425184,37.01759913,24.98229225,0.05202458,2.09270158,0.7411617
7.0,63.0,35.0,6.9184,62.868799999999986,34.8936,-0.33029914,0.0,0.72130833,38.90533893,26.00791856,0.08538963,2.24740823,0.76609736
7.0,65.0,36.0,6.886800000000001,64.9804,35.9336,-0.34703189,0.0,0.71050862,41.38475612,26.98153426,0.1173652,2.11669264,0.59639714
7.0,67.0,37.0,7.0456,67.4092,37.2274,-0.34059794,0.0,0.79762735,42.30127466,27.83989176,0.19998547,2.7637847,0.99190282
7.0,69.0,38.0,7.0344,69.14320000000001,38.088800000000006,-0.34122197,0.0,0.73128674,43.69477163,28.73384085,0.08383658,2.58903811,0.79890655
7.0,71.0,39.0,7.0676000000000005,71.03399999999999,39.050799999999995,-0.34579841,0.0,0.69352867,45.29097096,29.60878381,0.10158846,1.77918657,0.7064724
7.0,73.0,40.0,6.9676,72.94239999999999,39.955,-0.36182036,0.0,0.78339305,47.6041799,30.33858137,0.2252235,2.44979822,0.7055999
7.0,75.0,41.0,7.019999999999999,75.19720000000001,41.1086,-0.35932549,0.0,0.72907732,49.1452926,31.45323928,0.07908052,2.42977191,0.92433279
7.0,77.0,42.0,7.0224,76.87839999999998,41.95040000000001,-0.36902948,0.0,0.7680024,51.30149227,32.35566717,0.10700187,1.66927402,0.67768966
7.0,79.0,43.0,6.998400000000001,78.9416,42.97,-0.37387358,0.0,0.73056773,53.40457873,33.41139267,0.06486435,1.81958314,0.39775482
7.0,81.0,44.0,6.9807999999999995,81.0388,44.0098,-0.38576264,0.0,0.76197,55.89537,34.31998148,0.18748633,1.42698374,0.41105356
7.0,83.0,45.0,6.941599999999999,83.1088,45.0252,-0.38641135,0.0,0.68957115,57.45215199,35.21455958,0.12833606,2.3014068,0.44658283
7.0,85.0,46.0,7.051199999999999,85.14560000000002,46.0984,-0.3870015,0.0,0.74420456,58.34930219,35.7378845,0.10488118,2.8547821,1.1280393
7.0,87.0,47.0,7.064399999999999,87.2856,47.175,-0.38888367,0.0,0.75874951,60.55627736,36.9831442,0.06436295,2.03927545,0.57785093
7.0,89.0,48.0,7.041199999999999,88.94359999999999,47.9924,-0.39095271,0.0,0.76006514,61.72302884,37.56159239,0.05455036,2.86497992,1.09418959
7.0,91.0,49.0,6.975199999999999,91.01039999999999,48.992799999999995,-0.38761698,0.0,0.71298814,62.53541519,38.26630214,0.17006399,2.77603908,1.13863714
7.0,93.0,50.0,7.0688,93.23439999999998,50.1516,-0.39848251,0.0,0.78460668,66.02654105,39.69896976,0.07535712,1.9844662,0.63548906
7.0,95.0,51.0,7.0451999999999995,94.902,50.9736,-0.40140923,0.0,0.7697069,67.59809685,40.44989026,0.14502643,1.58478376,0.34310755
7.0,97.0,52.0,7.0508,96.82600000000002,51.9384,-0.39756911,0.0,0.76581858,67.8213094,40.82434819,0.20905519,2.59236836,0.69010725
7.0,99.0,53.0,6.9384,99.1904,53.0644,-0.3978201,0.0,0.80412727,68.19298874,41.01885891,0.04300866,3.71479394,1.4286517
7.0,101.0,54.0,7.0852,100.95720000000001,54.0212,-0.4089091,0.0,0.87487781,72.32195567,42.73574345,0.23514822,2.13521157,0.81836529
7.0,103.0,55.0,6.965999999999999,103.0344,55.00020000000001,-0.40027199,0.0,0.69914672,72.76371467,43.61843371,0.11876641,2.26810024,0.87049473
7.0,105.0,56.0,6.928,104.9908,55.959399999999995,-0.40594555,0.0,0.70608457,74.84609542,44.4476625,0.14454474,2.14681798,0.75862079
7.0,107.0,57.0,6.962000000000001,107.3072,57.1346,-0.41209456,0.0,0.75566778,77.47084102,45.52759272,0.14467362,2.36431776,0.83059706
7.0,109.0,58.0,6.912000000000001,108.97319999999999,57.94259999999999,-0.41318387,0.0,0.68004368,78.90459516,46.27733492,0.10605945,3.43789631,1.42182282
9.0,5.0,7.0,9.003599999999999,5.0576,7.0306,1.55013322,1.0,1.53701447,0.3263637,3.60664075,0.40721738,0.08208195,0.08762435
9.0,7.0,8.0,8.9784,7.0404,8.0094,2.0080845,1.0,1.51207776,0.90908012,4.37731791,0.35252899,0.1721607,0.1189005
9.0,9.0,9.0,9.037600000000001,9.1484,9.093,2.74272045,1.0,1.23852826,1.36057097,5.23964897,0.39968107,0.43320819,0.10081358
9.0,11.0,10.0,8.9276,11.0368,9.982199999999999,1.79209935,1.0,1.28431224,2.40038246,5.92723749,0.39958935,0.71232841,0.11191609
9.0,13.0,11.0,9.032,13.092000000000002,11.062000000000001,1.19031682,1.0,1.3835625,3.16304193,6.76750646,0.54972021,0.52133328,0.12310762
9.0,15.0,12.0,9.005199999999999,15.094799999999998,12.05,0.66594463,1.0,1.22425166,4.67346138,7.57120248,0.50361791,0.80711628,0.09667348
9.0,17.0,13.0,8.9468,16.954,12.950400000000002,0.57081676,1.0,1.32316295,5.4103428,8.28240769,0.45302171,0.85855839,0.09482173
9.0,19.0,14.0,8.979199999999999,18.975599999999996,13.977400000000003,0.47436404,1.0,1.3321339,6.38602369,9.1142472,0.4107524,1.21271116,0.12709557
9.0,21.0,15.0,9.029599999999999,21.0212,15.0254,0.20222189,1.0,1.08195489,8.3276139,9.95920862,0.32980279,0.63330266,0.11058765
9.0,23.0,16.0,9.114,23.0824,16.0982,0.16945289,1.0,1.3826296,9.35553689,10.84292395,0.36661781,0.94563605,0.14361857
9.0,25.0,17.0,9.0184,25.0144,17.0164,0.05503247,0.5,1.32512122,11.09902811,11.57354756,0.37164159,1.20517879,0.18734806
9.0,27.0,18.0,8.9888,27.0644,18.026600000000002,0.08197933,0.7,1.08726025,11.55490349,12.36244059,0.32737858,1.29033882,0.23578521
9.0,29.0,19.0,9.0672,29.160000000000004,19.113599999999998,-0.03190783,0.3,1.46358154,13.81617958,13.3007563,0.49688972,1.08719024,0.13022043
9.0,31.0,20.0,8.9348,31.002000000000002,19.9684,-0.0225487,0.3,1.16137878,14.41339108,13.99490596,0.37673346,1.20557212,0.215644
9.0,33.0,21.0,9.098,32.9928,21.0454,-0.05144989,0.3,1.44726556,15.92026466,14.90247539,0.4237594,1.88198641,0.23077793
9.0,35.0,22.0,9.113600000000002,35.0704,22.091999999999995,-0.09498508,0.1,1.46039805,17.48108721,15.68656698,0.34281695,1.78201073,0.31645
9.0,37.0,23.0,8.958,36.882000000000005,22.919999999999998,-0.113622,0.2,1.55005049,18.56644239,16.28462951,0.3225518,2.08506779,0.3422313
9.0,39.0,24.0,8.9444,39.1408,24.0426,-0.1487091,0.1,1.11199935,20.49646503,17.32684767,0.40741177,1.76753126,0.22998027
9.0,41.0,25.0,9.0076,40.870799999999996,24.939200000000003,-0.16883104,0.0,1.39366408,21.92861415,18.11854558,0.35819536,1.81269047,0.21195507
9.0,43.0,26.0,8.9836,43.0212,26.0024,-0.2090603,0.0,1.39164824,24.06834445,19.0128934,0.40019963,1.04383271,0.30186149
9.0,45.0,27.0,8.9924,45.0424,27.0174,-0.20569064,0.0,1.34648169,25.00592766,19.77566077,0.33735054,1.81685907,0.39589488
9.0,47.0,28.0,9.0828,46.877599999999994,27.980200000000004,-0.23904176,0.0,1.29300981,27.32030382,20.75551114,0.45220306,1.24569991,0.19412968
9.0,49.0,29.0,9.064800000000002,48.878,28.9714,-0.2433276,0.0,1.37497077,28.50473966,21.52616001,0.52004955,1.4103988,0.17398778
9.0,51.0,30.0,8.9648,51.117999999999995,30.0414,-0.24410645,0.0,1.30281545,29.63829039,22.34632739,0.38638998,1.79937483,0.43166728
9.0,53.0,31.0,8.969999999999999,53.11479999999999,31.042400000000004,-0.2545811,0.0,1.29333267,31.03795758,23.07862702,0.41536079,1.8378157,0.38561427
9.0,55.0,32.0,8.942,55.143600000000006,32.0428,-0.27637987,0.0,1.15198266,33.29831635,24.00606467,0.36619586,2.45405352,0.57684702
9.0,57.0,33.0,9.0584,57.0252,33.0418,-0.26744264,0.0,1.43476902,34.18768824,25.0068653,0.39244295,1.55427948,0.31397625
9.0,59.0,34.0,8.955599999999999,58.81120000000001,33.883399999999995,-0.29151549,0.0,1.30897322,36.37043834,25.73563464,0.37974792,1.47206887,0.28332235
9.0,61.0,35.0,8.9436,61.09559999999999,35.019600000000004,-0.29847759,0.0,1.27729218,38.15444164,26.72495728,0.46071999,1.72533732,0.30103094
9.0,63.0,36.0,8.978,62.95200000000001,35.964999999999996,-0.30210327,0.0,1.22267212,39.38089615,27.46098545,0.34290628,1.21487729,0.2930129
9.0,65.0,37.0,8.915600000000001,64.8532,36.88439999999999,-0.32169902,0.0,1.30869595,41.84513957,28.36544772,0.45501543,1.36912835,0.32930361
9.0,67.0,38.0,8.944799999999999,66.7888,37.8668,-0.31736884,0.0,1.08209249,42.60219449,29.04216544,0.38933805,1.86443729,0.44074447
9.0,69.0,39.0,9.0048,69.1668,39.085800000000006,-0.33255108,0.0,1.43848996,45.38790366,30.28392528,0.42970565,0.97061503,0.36000937
9.0,71.0,40.0,9.044799999999999,71.0124,40.0286,-0.3266586,0.0,1.53325129,46.1358401,31.03309312,0.39238822,1.84900123,0.4984706
9.0,73.0,41.0,8.975999999999999,72.90520000000001,40.940599999999996,-0.3251008,0.0,1.58419979,46.71092108,31.46187916,0.44536151,2.57467741,0.51747844
9.0,75.0,42.0,8.9452,74.9512,41.9482,-0.34176573,0.0,1.62907431,49.50311288,32.55495542,0.50814405,1.8041621,0.35307674
9.0,77.0,43.0,8.959999999999999,76.8164,42.888200000000005,-0.34641533,0.0,1.1386673,50.90645409,33.23441114,0.38335308,2.46272579,0.78923724
9.0,79.0,44.0,9.096,78.9844,44.0402,-0.34996507,0.0,1.36013478,53.18037352,34.51195585,0.48236393,2.73801313,0.61412243
9.0,81.0,45.0,8.9516,81.02799999999999,44.9898,-0.35420641,0.0,1.14152063,55.15258577,35.59513834,0.43170984,1.4461755,0.28525378
9.0,83.0,46.0,9.022,83.226,46.123999999999995,-0.36730742,0.0,1.43215612,57.49379498,36.34773056,0.41823215,1.97383059,0.38987723
9.0,85.0,47.0,8.973199999999999,85.04759999999999,47.0104,-0.35911552,0.0,1.43052993,58.00304278,37.10840636,0.39877691,3.13612851,0.7489641
9.0,87.0,48.0,9.0244,86.7124,47.8684,-0.35899783,0.0,1.47178065,58.18243002,37.25723151,0.33154364,3.09107253,1.27372607
9.0,89.0,49.0,9.08,88.8404,48.9602,-0.36954358,0.0,1.21679622,61.60659926,38.82641201,0.37404629,1.64036704,0.56206003
9.0,91.0,50.0,9.052800000000001,90.7784,49.9156,-0.37470749,0.0,1.11861878,63.19602689,39.46759027,0.44163625,3.27089019,1.10442897
9.0,93.0,51.0,9.0044,93.16560000000001,51.084999999999994,-0.36629096,0.0,1.34922183,63.70643161,40.33886856,0.42339475,2.62268349,1.01785402
9.0,95.0,52.0,9.041599999999999,94.92280000000001,51.98219999999999,-0.37882743,0.0,1.51086322,66.34146289,41.17478648,0.38591624,2.65474032,0.76972944
9.0,97.0,53.0,9.0792,96.9292,53.004200000000004,-0.37857192,0.0,1.38554712,68.1794214,42.33639194,0.41334118,2.60781847,0.76121179
9.0,99.0,54.0,8.895999999999999,98.73960000000001,53.81780000000001,-0.3739604,0.0,1.40967672,68.29616522,42.70724126,0.36342318,3.37255599,1.10687489
9.0,101.0,55.0,9.0216,101.0544,55.03799999999999,-0.38189075,0.0,1.38753511,71.37730067,44.10209688,0.55087172,2.04612162,0.71628694
9.0,103.0,56.0,8.9528,103.0808,56.01679999999999,-0.38797742,0.0,1.22878391,73.36007924,44.87076892,0.38750635,2.86477889,1.05982144
9.0,105.0,57.0,9.0264,104.5232,56.77479999999999,-0.38945789,0.0,1.45613563,74.75549451,45.61789049,0.47045316,2.40398051,0.71633488
9.0,107.0,58.0,8.96,107.1276,58.04380000000001,-0.39534289,0.0,1.16377789,77.84448085,47.04569664,0.36914998,2.66602533,0.98063108
9.0,109.0,59.0,9.043199999999999,109.1268,59.085,-0.40200699,0.0,1.08628303,80.29885076,47.99709286,0.3179486,2.35010111,0.67591412
11.0,5.0,8.0,11.0292,5.0588,8.044,1.35445994,1.0,2.06214683,0.40609229,4.35939046,0.62423371,0.10363447,0.10023896
11.0,7.0,9.0,11.04,6.9571999999999985,8.9986,2.55042423,1.0,1.69912923,0.67599668,5.13184668,0.66253966,0.13916325,0.09293255
11.0,9.0,10.0,10.947999999999999,8.9952,9.9716,2.15249266,1.0,1.92404888,1.34488932,5.92787233,0.40721421,0.34705025,0.1063098
11.0,11.0,11.0,10.9708,10.9624,10.9666,2.09961618,1.0,2.03854413,1.90042316,6.72902931,0.57704182,0.61103933,0.12004277
11.0,13.0,12.0,10.905600000000002,13.128800000000002,12.017199999999999,1.34055638,1.0,2.09263377,3.44124184,7.56332155,0.57453115,0.7569487,0.12811419
11.0,15.0,13.0,11.019200000000001,15.032,13.025599999999997,0.89281828,1.0,1.98618746,4.47850102,8.38898716,0.33355946,0.48208332,0.09423524
11.0,17.0,14.0,11.024800000000003,16.8548,13.9398,0.64150975,1.0,2.28498257,5.60483798,9.12442619,0.37321225,0.52145597,0.06812526
11.0,19.0,15.0,11.076800000000002,19.0128,15.044799999999999,0.75864,1.0,2.384424,5.95506092,10.02321862,0.71418001,1.19398832,0.10451431
11.0,21.0,16.0,11.1032,21.020400000000002,16.0618,0.35443292,1.0,2.17646194,8.09716537,10.87477516,0.64526258,0.7574789,0.17172258
11.0,23.0,17.0,11.057199999999998,23.008,17.0326,0.23606328,1.0,1.96676576,9.57494817,11.67835209,0.53842867,1.0698196,0.10728616
11.0,25.0,18.0,11.049199999999997,25.058799999999998,18.054000000000002,0.18867745,1.0,2.40155529,10.64409882,12.51541494,0.69112574,1.12850951,0.18992816
11.0,27.0,19.0,11.08,26.999199999999995,19.0396,0.13083472,1.0,2.20045664,11.85047448,13.33396149,0.35587435,0.85200655,0.2269372
11.0,29.0,20.0,10.9632,28.919599999999996,19.941400000000005,0.0425096,0.7,1.81572382,13.59974448,14.06653886,0.80155516,1.26365133,0.14884433
11.0,31.0,21.0,11.066400000000002,31.032400000000003,21.0494,0.05045944,0.7,2.40839411,14.44773556,14.98716196,0.51739583,1.6522476,0.12138662
11.0,33.0,22.0,10.8808,33.128,22.0044,-0.00974397,0.5,1.55349506,16.00626165,15.76629715,0.62547164,1.28058451,0.15876591
11.0,35.0,23.0,10.991600000000002,35.1816,23.0866,-0.04865431,0.1,2.07077104,17.66791079,16.65778778,0.57504189,1.64621298,0.15841262
11.0,37.0,24.0,10.8888,37.001999999999995,23.9454,-0.07660286,0.2,2.12264286,19.05216945,17.44529258,0.5564698,1.84381389,0.21542017
11.0,39.0,25.0,11.1204,38.8628,24.9916,-0.10341011,0.0,2.11236607,20.47684172,18.30741126,0.80370276,1.15694799,0.17045239
11.0,41.0,26.0,11.0652,41.0568,26.061,-0.15704663,0.0,2.00434333,22.92982113,19.26424362,0.50025154,1.4542547,0.21554021
