t,λ1,δ1,λ2,δ2
111.0,24.33104547647501,25.5,34.54529847748875,35.0
112.0,24.333708077730083,25.5,34.54522368560361,35.0
113.0,24.333844917793723,25.5,34.54549077831166,35.0
114.0,24.335072777416062,25.5,34.5456406803205,35.0
115.0,24.33619163280768,25.5,34.54562731800321,35.0
116.0,24.335442969240514,25.5,34.54559856001315,35.0
117.0,24.335384569065955,25.5,34.545633362720345,35.0
118.0,24.335384569065955,25.5,34.54558467074305,35.0
119.0,24.34753719154161,25.5,34.54586862958158,35.0
120.0,24.34778209434087,25.5,34.545822609232786,35.0
121.0,24.35912380463649,25.5,34.545921514675676,35.0
122.0,24.359470144659575,25.5,34.545838983492665,35.0
123.0,24.358837741012156,25.5,34.545838983492715,35.0
124.0,24.358751235622663,25.5,34.545844087990886,35.0
125.0,24.35869307683642,25.5,34.5456789425977,35.0
126.0,24.358615950373505,25.5,34.55214970476094,35.0
127.0,24.358615950373505,25.5,34.55214970476094,35.0
128.0,24.35869612151595,25.5,34.55202173787603,35.0
129.0,24.35869612151595,25.5,34.552045649859146,35.0
130.0,24.357277250081204,25.5,34.55217766319273,35.0
131.0,24.35737457874812,25.5,34.55220056325423,35.0
132.0,24.35737457874812,25.5,34.557771088729616,35.0
133.0,24.358814252498547,25.5,34.55772687020081,35.0
134.0,24.376585416363827,25.5,34.57551787650731,35.0
135.0,24.376571572451148,25.5,34.575915955557434,35.0
136.0,24.377692110865276,25.5,34.576082206092806,35.0
137.0,24.37779297203095,25.5,34.57603590694822,35.0
138.0,24.37779297203095,25.5,34.576159604388614,35.0
139.0,24.37781487875111,25.5,34.57616499225308,35.0
140.0,24.377694951505443,25.5,34.57620753391673,35.0
141.0,24.402136046411485,25.5,34.57614863264889,35.0
142.0,24.402139040943357,25.5,34.57614467929963,35.0
143.0,24.402139040943357,25.5,34.57615205322379,35.0
144.0,24.402749570315233,25.5,34.576171658388816,35.0
145.0,24.403014179469906,25.5,34.576174520031365,35.0
146.0,24.41317539888367,25.5,34.576785522259605,35.0
147.0,24.41371464973876,25.5,34.57747095447029,35.0
148.0,24.41371464973876,25.5,34.57748159039421,35.0
149.0,24.41371464973876,25.5,34.577478882943915,35.0
150.0,24.41413819281167,25.5,34.57951747921537,35.0
151.0,24.41430897723479,25.5,34.57956138402804,35.0
152.0,24.41460839756248,25.5,34.57957569852755,35.0
153.0,24.42487718964384,25.5,34.579668721953,35.0
154.0,24.427308967004443,25.5,34.57984073440779,35.0
155.0,24.427308967004443,25.5,34.57995553692808,35.0
156.0,24.427308967004443,25.5,34.57995553692808,35.0
157.0,24.42730574628183,25.5,34.579957283161185,35.0
158.0,24.42730574628183,25.5,34.579957283161185,35.0
159.0,24.427275265909238,25.5,34.579997323438896,35.0
160.0,24.427275265909238,25.5,34.580201700854126,35.0
161.0,24.427275265909238,25.5,34.580201700854126,35.0
162.0,24.42730053139394,25.5,34.580201700854126,35.0
163.0,24.42730053139394,25.5,34.58020666774468,35.0
164.0,24.42864794808689,25.5,34.58033928244546,35.0
165.0,24.428886527911022,25.5,34.58046827354672,35.0
166.0,24.429135593994587,25.5,34.580481139210285,35.0
167.0,24.429135593994587,25.5,34.58062619822121,35.0
168.0,24.429135593994587,25.5,34.58062629857837,35.0
169.0,24.429135593994587,25.5,34.58062629857837,35.0
170.0,24.429135593994587,25.5,34.58062629857837,35.0
171.0,24.429135593994587,25.5,34.58062629857837,35.0
172.0,24.429378844338885,25.5,34.58062629857837,35.0
173.0,24.42952553543381,25.5,34.58062629857837,35.0
174.0,24.42952553543381,25.5,34.58062629857837,35.0
175.0,24.42952553543381,25.5,34.58062629857837,35.0
176.0,24.43254351014009,25.5,34.58062629857837,35.0
177.0,24.43254351014009,25.5,34.580697796696555,35.0
178.0,24.43254351014009,25.5,34.580697796696555,35.0
179.0,24.43254351014009,25.5,34.58095631971872,35.0
180.0,24.432669551982823,25.5,34.58095631971872,35.0
181.0,24.432669551982823,25.5,34.58095631971872,35.0
182.0,24.433323331245887,25.5,34.581016347994,35.0
183.0,24.433323331245887,25.5,34.58106012126288,35.0
184.0,24.433323331245887,25.5,34.58106012126288,35.0
185.0,24.433323331245887,25.5,34.58106012126288,35.0
186.0,24.433323331245887,25.5,34.58106012126288,35.0
187.0,24.433982421991065,25.5,34.58109960404029,35.0
188.0,24.433982421991065,25.5,34.581109637383726,35.0
189.0,24.433982421991065,25.5,34.581109637383726,35.0
190.0,24.43445185010972,25.5,34.581109637383726,35.0
191.0,24.43445185010972,25.5,34.581109637383726,35.0
192.0,24.457952978134625,25.5,34.581109637383726,35.0
193.0,24.457952978134625,25.5,34.581109637383726,35.0
194.0,24.457952978134625,25.5,34.581109637383726,35.0
195.0,24.458485132424816,25.5,34.581109637383726,35.0
196.0,24.458485132424816,25.5,34.581109637383726,35.0
197.0,24.458960503435854,25.5,34.581109637383726,35.0
198.0,24.458960503435854,25.5,34.581109637383726,35.0
199.0,24.458960503435854,25.5,34.58115931307791,35.0
200.0,24.458960503435854,25.5,34.58115931307791,35.0
201.0,24.95360629196027,26.5,34.58117474605344,35.0
202.0,24.95360629196027,26.5,34.58157210498269,35.0
203.0,24.953635734099905,26.5,34.58157210498269,35.0
204.0,24.953838465341864,26.5,34.58162296206547,35.0
205.0,24.9610550115607,26.5,34.58169464022846,35.0
206.0,24.9610550115607,26.5,34.58172013930223,35.0
207.0,24.9610550115607,26.5,34.595780465056215,35.0
208.0,24.9610550115607,26.5,34.595780465056215,35.0
209.0,24.9610550115607,26.5,34.595780465056215,35.0
210.0,24.96112031573755,26.5,34.595780465056215,35.0
211.0,24.961316589682657,26.5,34.595780465056215,35.0
212.0,24.961316589682657,26.5,34.595780465056215,35.0
213.0,24.966150428706474,26.5,34.595780465056215,35.0
214.0,24.968773713967504,26.5,34.59579443970432,35.0
215.0,24.969816059754834,26.5,34.59583575593101,35.0
216.0,24.969816059754834,26.5,34.59583643940934,35.0
217.0,24.969816059754834,26.5,34.59583643940934,35.0
218.0,24.97165376493576,26.5,34.59583643940934,35.0
219.0,24.97165376493576,26.5,34.59583643940934,35.0
220.0,24.972239073854556,26.5,34.59585002448267,35.0
221.0,24.972239073854556,26.5,34.59585002448267,35.0
222.0,24.972368288314073,26.5,34.59585002448267,35.0
223.0,24.97300980327942,26.5,34.59585002448267,35.0
224.0,24.973263773465963,26.5,34.59590258788249,35.0
225.0,24.973279845245337,26.5,34.5959777929452,35.0
226.0,24.973279845245337,26.5,34.5959777929452,35.0
227.0,24.97367515837016,26.5,34.59602821577156,35.0
228.0,24.973762345976365,26.5,34.59602821577156,35.0
229.0,24.975004420689793,26.5,34.596039256961475,35.0
230.0,24.975004420689793,26.5,34.596039256961475,35.0
231.0,24.97614429839697,26.5,34.596039256961475,35.0
232.0,24.97614429839697,26.5,34.59604143308297,35.0
233.0,24.97614429839697,26.5,34.59604143308297,35.0
234.0,24.97679373983463,26.5,34.596274919419926,35.0
235.0,24.97679373983463,26.5,34.59634274434862,35.0
236.0,24.97679373983463,26.5,34.59634274434862,35.0
237.0,24.97679373983463,26.5,34.596418581168045,35.0
238.0,24.982907791159892,26.5,34.596418581168045,35.0
239.0,24.98480418940559,26.5,34.596418581168045,35.0
240.0,24.98480418940559,26.5,34.596418581168045,35.0
241.0,24.98480418940559,26.5,34.596418581168045,35.0
242.0,24.98480418940559,26.5,34.607752085841824,35.0
243.0,24.98521860120946,26.5,34.60784536492706,35.0
244.0,24.989284163494965,26.5,34.60784536492706,35.0
245.0,24.98947554760129,26.5,34.6079815554821,35.0
246.0,24.98947554760129,26.5,34.60833271307219,35.0
247.0,24.98976189707293,26.5,34.60833489297617,35.0
248.0,24.98976189707293,26.5,34.60833489297617,35.0
249.0,24.98976189707293,26.5,34.61298760397586,35.0
250.0,24.99015708260214,26.5,34.61298760397586,35.0
251.0,24.99015708260214,26.5,34.61325203185126,35.0
252.0,24.990428241482462,26.5,34.61460879618969,35.0
253.0,24.990428241482462,26.5,34.61463650465012,35.0
254.0,24.991377267410922,26.5,34.61463650465012,35.0
255.0,24.99140327916839,26.5,34.61478535446938,35.0
256.0,24.991852625450296,26.5,34.61478535446938,35.0
257.0,24.991852625450296,26.5,34.61498403704713,35.0
258.0,24.991852625450296,26.5,34.61510411790524,35.0
259.0,24.991852625450296,26.5,34.61519295313071,35.0
260.0,24.995814055690037,26.5,34.615371059764534,35.0
261.0,24.995814055690037,26.5,34.61558395904891,35.0
262.0,24.99745827426881,26.5,34.61558395904891,35.0
263.0,24.99745827426881,26.5,34.61558395904891,35.0
264.0,24.999306662038187,26.5,34.615763582705036,35.0
265.0,25.00001662440242,26.5,34.61576731804493,35.0
266.0,25.00001662440242,26.5,34.61576909602131,35.0
267.0,25.00001662440242,26.5,34.615919802613305,35.0
268.0,25.00036730431816,26.5,34.615919802613305,35.0
269.0,25.00036730431816,26.5,34.61592092307192,35.0
270.0,25.00081242827166,26.5,34.61592092307192,35.0
271.0,25.00081242827166,26.5,34.615921322018195,35.0
272.0,25.00081242827166,26.5,34.61693834272231,35.0
273.0,25.00081242827166,26.5,34.61693834272231,35.0
274.0,25.00081242827166,26.5,34.61710328676234,35.0
275.0,25.00081242827166,26.5,34.61711114142311,35.0
276.0,25.00081242827166,26.5,34.61711114142311,35.0
277.0,25.00081242827166,26.5,34.61711460306121,35.0
278.0,25.00081242827166,26.5,34.61711990184422,35.0
279.0,25.001427649733312,26.5,34.619586371412055,35.0
280.0,25.001427649733312,26.5,34.619586371412055,35.0
281.0,25.009023711052563,26.5,34.619586371412055,35.0
282.0,25.00986621528856,26.5,34.619586371412055,35.0
283.0,25.017940556435576,26.5,34.619586371412055,35.0
284.0,25.017940556435576,26.5,34.61972403969849,35.0
285.0,25.017940556435576,26.5,34.61985465305704,35.0
286.0,25.017940556435576,26.5,34.61985465305704,35.0
287.0,25.017940556435576,26.5,34.61985465305704,35.0
288.0,25.017940556435576,26.5,34.62007603460812,35.0
289.0,25.017940556435576,26.5,34.62007603460812,35.0
290.0,25.023145052033477,26.5,34.62007603460812,35.0
291.0,25.023145052033477,26.5,34.62007603460812,35.0
292.0,25.023145052033513,26.5,34.62019909825614,35.0
293.0,25.023606203780062,26.5,34.62019909825614,35.0
294.0,25.023606203780062,26.5,34.62019973406957,35.0
295.0,25.023606203780062,26.5,34.62021158461036,35.0
296.0,25.02719227417125,26.5,34.620496668806005,35.0
297.0,25.02719227417125,26.5,34.62063832187709,35.0
298.0,25.02837879569987,26.5,34.62063832187709,35.0
299.0,25.02837879569987,26.5,34.62063832187709,35.0
300.0,25.0290456636115,26.5,34.62063884911637,35.0
301.0,25.02919933307443,26.5,34.62063884911637,35.0
302.0,25.02919933307443,26.5,34.62093376522929,35.0
303.0,25.03016110848275,26.5,34.62111277985801,35.0
304.0,25.03038333442076,26.5,34.62111277985801,35.0
305.0,25.03038333442076,26.5,34.62111277985801,35.0
306.0,25.03052182596387,26.5,34.62111277985801,35.0
307.0,25.030548442817977,26.5,34.62111763679439,35.0
308.0,25.031861238531047,26.5,34.62111763679439,35.0
309.0,25.031861238531047,26.5,34.62111763679439,35.0
310.0,25.03202400231156,26.5,34.62111763679439,35.0
311.0,25.035627374068344,26.5,34.62111763679439,35.0
312.0,25.035627374068344,26.5,34.62112203465411,35.0
313.0,25.035679228433448,26.5,34.62112203465411,35.0
314.0,25.035679228433448,26.5,34.621140257406296,35.0
315.0,25.035732155639796,26.5,34.62118196782442,35.0
316.0,25.03642741145007,26.5,34.62121003980199,35.0
317.0,25.03664052916905,26.5,34.621218294396435,35.0
318.0,25.03664052916905,26.5,34.621218294396435,35.0
319.0,25.03664052916905,26.5,34.621218294396435,35.0
320.0,25.03664052916905,26.5,34.62128328288455,35.0
321.0,25.036662956231584,26.5,34.62143527879148,35.0
322.0,25.03679596841718,26.5,34.62143527879148,35.0
323.0,25.03823587275327,26.5,34.62144307206188,35.0
324.0,25.03823587275327,26.5,34.62152801513998,35.0
325.0,25.03823587275327,26.5,34.62200683298041,35.0
326.0,25.03823587275327,26.5,34.62206151054793,35.0
327.0,25.03836876847805,26.5,34.6221372847627,35.0
328.0,25.04027370564995,26.5,34.635604940673936,35.0
329.0,25.0403546058757,26.5,34.635647508753806,35.0
330.0,25.0407426019035,26.5,34.635647508753806,35.0
331.0,25.045134203248374,26.5,34.635647508753806,35.0
332.0,25.045795868996613,26.5,34.635803282706966,35.0
333.0,25.045795868996613,26.5,34.635803282706966,35.0
334.0,25.045795868996613,26.5,34.635838239903755,35.0
335.0,25.045795868996613,26.5,34.63589839463448,35.0
336.0,25.045795868996613,26.5,34.63589839463448,35.0
337.0,25.045795868996613,26.5,34.63591575775703,35.0
338.0,25.045795868996613,26.5,34.63591575775703,35.0
339.0,25.045795868996613,26.5,34.63623519094743,35.0
340.0,25.045795868996613,26.5,34.63623519094743,35.0
341.0,25.045795868996613,26.5,34.63623519094743,35.0
342.0,25.046052004768836,26.5,34.63623519094743,35.0
343.0,25.07384815120534,26.5,34.63623519094743,35.0
344.0,25.073927438922578,26.5,34.63623527358618,35.0
345.0,25.073927438922578,26.5,34.63637786968759,35.0
346.0,25.073969919205126,26.5,34.6365388197769,35.0
347.0,25.074299867932886,26.5,34.6365388197769,35.0
348.0,25.07451691147629,26.5,34.6365388197769,35.0
349.0,25.07451691147629,26.5,34.6365388197769,35.0
350.0,25.07451691147629,26.5,34.6365388197769,35.0
351.0,25.07451691147629,26.5,34.63657200011312,35.0
352.0,25.07677373101223,26.5,34.636727443366865,35.0
353.0,25.07677373101223,26.5,34.63673058914818,35.0
354.0,25.07677373101223,26.5,34.63695534554629,35.0
355.0,25.077984682296083,26.5,34.63708132473296,35.0
356.0,25.08193683828686,26.5,34.63727781534998,35.0
357.0,25.08193683828686,26.5,34.63727781534998,35.0
358.0,25.08193683828686,26.5,34.63727781534998,35.0
359.0,25.08193683828686,26.5,34.63727781534998,35.0
360.0,25.084445258903816,26.5,34.63727781534998,35.0
361.0,25.084445258903816,26.5,34.64137785945763,35.0
362.0,25.084445258903816,26.5,34.64851970011545,35.0
363.0,25.084445258903816,26.5,34.64851970011545,35.0
364.0,25.084445258903816,26.5,34.64854542796302,35.0
365.0,25.084803241958866,26.5,34.64854542796302,35.0
366.0,25.08751478026319,26.5,34.64854542796302,35.0
367.0,25.08751478026319,26.5,34.64893375086822,35.0
368.0,25.08751478026319,26.5,34.64893375086822,35.0
369.0,25.087729242856383,26.5,34.64893375086822,35.0
370.0,25.08777831582233,26.5,34.6489391280273,35.0
371.0,25.08777831582233,26.5,34.648952680505396,35.0
372.0,25.08777831582233,26.5,34.648952680505396,35.0
373.0,25.08777831582233,26.5,34.648975887877135,35.0
374.0,25.08777831582233,26.5,34.64903047333807,35.0
375.0,25.08777831582233,26.5,34.649138311120794,35.0
376.0,25.088446985081926,26.5,34.649138311120794,35.0
377.0,25.088696983124922,26.5,34.649138311120794,35.0
378.0,25.088696983124922,26.5,34.649138311120794,35.0
379.0,25.088696983124922,26.5,34.649138311120794,35.0
380.0,25.096045734937608,26.5,34.649138311120794,35.0
381.0,25.096045734937608,26.5,34.649138311120794,35.0
382.0,25.096951488092518,26.5,34.649138311120794,35.0
383.0,25.09925159435011,26.5,34.64926392703419,35.0
384.0,25.119072204760233,26.5,34.64926392703419,35.0
385.0,25.119690339761682,26.5,34.64926392703419,35.0
386.0,25.119690339761682,26.5,34.651022866162826,35.0
387.0,25.119690339761682,26.5,34.65102311328521,35.0
388.0,25.12018100259541,26.5,34.65102311328521,35.0
389.0,25.12018100259541,26.5,34.651907456525215,35.0
390.0,25.12018100259541,26.5,34.651907456525215,35.0
